timestamp,x,y,vx,vy,yaw
1754794653.355495,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.378661,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.407005,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.428721,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.454682,0.100000,-0.600000,1.072508,-0.289393,0.141697
1754794653.478655,0.100000,-0.600000,1.132663,-0.007302,0.004394
1754794653.505253,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.528702,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.554970,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.578661,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.605353,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.628802,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.654948,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.678615,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.705894,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.728646,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.757054,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.778653,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.807378,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794653.828797,0.100000,-0.600000,1.631993,0.015790,-0.010854
1754794653.856361,0.100000,-0.600000,1.292083,0.056324,-0.029676
1754794653.878708,0.100000,-0.600000,1.631993,0.015790,-0.010854
1754794653.906137,0.100000,-0.600000,1.435836,-0.139879,0.063775
1754794653.928732,0.100000,-0.600000,1.292083,0.056324,-0.029676
1754794653.955345,0.100000,-0.600000,1.034058,0.101817,-0.046578
1754794653.978758,0.100000,-0.600000,1.133544,0.203284,-0.098178
1754794654.005001,0.100000,-0.600000,1.085402,0.015645,-0.008498
1754794654.028717,0.100000,-0.600000,1.034058,0.101817,-0.046578
1754794654.055461,0.100000,-0.600000,1.076842,-0.093804,0.049861
1754794654.078619,0.100000,-0.600000,0.943105,-0.308926,0.155174
1754794654.105965,0.100000,-0.600000,0.943105,-0.308926,0.155174
1754794654.128693,0.100000,-0.600000,0.943105,-0.308926,0.155174
1754794654.154563,0.100000,-0.600000,0.772799,-0.139150,0.067444
1754794658.878687,3.000000,1.300000,0.813807,-0.231137,0.103395
1754794658.928670,2.900000,1.400000,0.829218,-0.396746,0.169426
1754794659.104483,2.600000,1.900000,0.566514,-0.492782,0.231570
1754794659.129409,2.500000,1.900000,0.447084,-0.707705,0.333466
1754794659.328791,2.100000,2.300000,0.572761,-0.051106,0.008525
1754794660.157224,0.200000,1.800000,0.519169,0.179064,-0.091318
1754794660.178723,0.200000,1.900000,0.565607,0.168654,-0.089818
1754794660.204528,0.100000,1.900000,0.378832,-0.225056,0.104304
1754794660.228658,0.100000,1.900000,0.723013,0.034261,-0.031551
1754794660.257172,0.100000,1.900000,0.835235,-0.010643,0.000746
1754794660.278740,0.000000,1.900000,0.508199,0.315581,-0.145763
1754794700.378748,0.000000,1.700000,0.516473,-0.238139,0.114707
1754794701.506385,0.100000,1.300000,0.684814,0.150644,-0.084618
1754794701.528662,0.100000,1.300000,0.580236,-0.269987,0.120452
1754794701.556407,0.100000,1.300000,0.748483,-0.320557,0.137049
1754794701.578723,0.100000,1.300000,0.506790,-0.306718,0.137274
1754794701.856136,0.100000,1.300000,0.446985,-0.390103,0.181906
1754794701.878794,0.100000,1.300000,0.483029,-0.303327,0.138516
1754794701.905607,0.100000,1.300000,0.718910,-0.096415,0.038468
1754794701.928788,0.100000,1.400000,0.901263,-0.178038,0.087747
1754794701.956067,0.100000,1.400000,0.589280,0.196898,-0.095835
1754794701.978721,0.100000,1.400000,0.613904,-0.052491,0.026724
1754794702.004561,0.100000,1.300000,0.913802,0.479217,-0.245024
1754794702.028662,0.100000,1.300000,1.128510,0.583976,-0.296534
1754794702.056261,0.100000,1.300000,0.887891,0.653221,-0.345313
1754794702.078790,0.100000,1.300000,0.463737,-0.006789,0.001513
1754794702.104891,0.100000,1.300000,0.236433,-0.459160,0.241391
1754794702.156468,0.100000,1.200000,0.789595,-0.251680,0.121732
1754794702.178710,0.100000,1.200000,0.615610,-0.057855,0.019637
1754794702.204917,0.100000,1.100000,0.571533,0.069311,-0.044195
1754794702.228656,0.100000,1.100000,0.557512,0.426900,-0.227161
1754794702.254438,0.100000,1.100000,0.583839,0.032335,-0.026811
1754794702.304804,0.100000,1.200000,0.536751,-0.630083,0.314861
1754794702.329401,0.000000,1.200000,0.255127,-0.746584,0.386844
1754794702.354664,0.100000,1.300000,0.293377,-0.521362,0.249711
1754794702.378689,1.000000,-1.700000,0.685565,-0.285133,0.116445
1754794702.506743,0.100000,1.400000,0.665987,0.065748,-0.030003
1754794702.905917,0.600000,-1.700000,0.622222,-0.146645,0.050267
1754794702.954765,0.600000,-1.700000,0.836701,-0.382983,0.159211
1754794730.878863,0.900000,-1.900000,0.520936,-0.172536,0.072113
1754794731.054411,0.900000,-1.900000,0.490562,-0.058348,0.018071
1754794731.154415,0.900000,-1.900000,0.508852,-0.105496,0.041555
1754794731.728818,0.100000,1.600000,0.435662,-0.613880,0.307693
1754794731.754472,0.100000,1.600000,0.463864,-0.546907,0.274769
1754794732.604978,0.100000,-1.900000,0.703793,0.056775,-0.036465
1754794732.628729,0.100000,-1.900000,0.831698,-0.338730,0.157451
1754794732.654611,0.100000,-2.000000,0.634165,-0.999660,0.498109
1754794732.678807,0.100000,-2.000000,0.580413,-0.612163,0.301683
1754794732.928788,0.100000,-1.900000,0.820134,-0.704557,0.354730
1754794732.955284,0.100000,-1.900000,1.103332,-0.725033,0.341296
1754794732.978878,0.100000,-1.900000,0.999919,-0.657034,0.321192
1754794733.004769,0.100000,-1.800000,1.030059,-0.964501,0.479859
1754794733.028829,0.100000,-1.800000,1.126339,-0.754794,0.377913
1754794733.057005,0.100000,-1.800000,0.771810,-0.901078,0.431329
1754794733.078679,0.100000,-1.800000,0.723332,-0.768977,0.374724
1754794733.106305,0.100000,-1.800000,0.943532,-0.385754,0.169581
1754794733.128663,0.100000,-1.800000,0.656905,-0.600015,0.282206
1754794733.155613,0.100000,-1.800000,0.723287,-0.493574,0.242108
1754794733.178667,0.100000,-1.800000,1.230579,-0.611443,0.310599
1754794733.203988,0.100000,-1.800000,1.199062,-0.361912,0.188958
1754794733.228684,0.100000,-1.800000,0.698508,0.203654,-0.090127
1754794733.254436,0.100000,-1.800000,0.647640,-0.085085,0.049031
1754794733.454716,1.200000,2.400000,0.648321,-0.415285,0.215493
1754794733.604714,1.000000,2.300000,0.519855,-0.559364,0.279506
1754794734.228642,0.100000,1.300000,0.637931,-0.488714,0.241572
1754794734.254536,0.100000,1.300000,0.454608,-0.451656,0.222879
1754794734.278656,0.100000,1.300000,0.471299,-0.580455,0.284637
1754794734.304535,0.100000,1.300000,0.580932,-0.370914,0.171706
1754794734.328785,0.100000,1.300000,0.517634,-0.384454,0.178854
1754794734.378653,0.100000,1.300000,0.353823,-0.338911,0.159836
1754794734.405184,0.100000,1.300000,0.491026,-0.287439,0.135285
1754794734.428607,0.100000,1.300000,0.580757,-0.101139,0.047033
1754794734.454461,0.100000,1.300000,0.580757,-0.101139,0.047033
1754794734.478834,0.100000,1.400000,0.713357,-0.039841,0.020742
1754794734.504851,0.100000,1.400000,0.661174,0.223920,-0.113176
1754794734.528651,0.100000,1.400000,0.661174,0.223920,-0.113176
1754794734.554553,0.100000,1.400000,0.765694,0.170748,-0.087817
1754794734.578737,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794734.604166,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794734.628734,0.100000,1.400000,0.711789,0.260757,-0.135321
1754794734.654505,0.100000,1.400000,0.860341,0.073295,-0.034085
1754794734.678756,0.100000,1.400000,0.812129,0.065244,-0.033920
1754794734.704387,0.100000,1.400000,0.860341,0.073295,-0.034085
1754794734.728708,0.100000,1.400000,0.916275,-0.052863,0.027991
1754794734.754847,0.100000,1.400000,1.156892,0.133290,-0.060074
1754794734.778716,0.100000,1.400000,1.057123,0.100874,-0.046731
1754794734.804514,0.100000,1.400000,0.784139,-0.163213,0.079960
1754794734.828781,0.100000,1.400000,0.812129,0.065244,-0.033920
1754794734.854998,0.100000,1.400000,0.744862,0.275997,-0.135234
1754794734.878710,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794734.904297,0.100000,1.400000,0.929072,-0.125886,0.065467
1754794734.928727,0.100000,1.400000,0.784139,-0.163213,0.079960
1754794734.954653,0.100000,1.400000,0.916275,-0.052863,0.027991
1754794734.978787,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.005225,0.100000,1.400000,0.999258,0.225849,-0.104528
1754794735.028740,0.100000,1.400000,0.910300,0.077319,-0.031163
1754794735.054826,0.100000,1.400000,1.267915,0.002974,0.004071
1754794735.078772,0.100000,1.400000,0.985895,0.312769,-0.152121
1754794735.107043,0.100000,1.400000,0.711789,0.260757,-0.135321
1754794735.128664,0.100000,1.400000,1.107777,0.516880,-0.248355
1754794735.156066,0.100000,1.400000,0.809109,0.249478,-0.126829
1754794735.178675,0.100000,1.400000,0.775229,0.026288,-0.011029
1754794735.204240,0.100000,1.300000,0.674065,-0.071569,0.027774
1754794735.228714,0.100000,1.400000,0.932097,0.717395,-0.353760
1754794735.254054,0.100000,1.400000,1.257398,0.208024,-0.097613
1754794735.278790,0.100000,1.400000,0.790279,0.484643,-0.243736
1754794735.304299,0.100000,1.400000,0.744862,0.275997,-0.135234
1754794735.328790,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.354037,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.378685,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.403908,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.428800,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.455061,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.478787,0.100000,1.400000,1.156892,0.133290,-0.060074
1754794735.504730,0.100000,1.400000,0.985895,0.312769,-0.152121
1754794735.528790,0.100000,1.400000,0.967409,0.404611,-0.195184
1754794735.554732,0.100000,1.400000,1.004119,0.130327,-0.057441
1754794735.578747,0.100000,1.400000,1.121924,0.311413,-0.148018
1754794735.604494,0.100000,1.400000,0.838345,0.403296,-0.197968
1754794735.628730,0.100000,1.400000,1.257398,0.208024,-0.097613
1754794735.654991,0.100000,1.400000,0.985895,0.312769,-0.152121
1754794735.678669,0.100000,1.400000,0.929072,-0.125886,0.065467
1754794735.704724,0.100000,1.400000,0.812129,0.065244,-0.033920
1754794735.728751,0.100000,1.400000,0.744862,0.275997,-0.135234
1754794735.754664,0.100000,1.400000,0.967409,0.404611,-0.195184
1754794735.778794,0.100000,1.400000,0.914767,0.317018,-0.151373
1754794735.804914,0.100000,1.400000,0.967409,0.404611,-0.195184
1754794735.828661,0.100000,1.400000,0.914767,0.317018,-0.151373
1754794735.854694,0.100000,1.400000,0.837926,0.125598,-0.062997
1754794735.878658,0.100000,1.400000,0.711789,0.260757,-0.135321
1754794735.904635,0.100000,1.400000,1.107777,0.516880,-0.248355
1754794735.928711,0.100000,1.400000,0.790279,0.484643,-0.243736
1754794735.954932,0.100000,1.400000,0.860341,0.073295,-0.034085
1754794735.978794,0.100000,1.400000,0.784139,-0.163213,0.079960
1754794736.004931,0.100000,1.400000,1.022190,0.190760,-0.088103
1754794736.028791,0.100000,1.400000,0.935173,0.299204,-0.144523
1754794736.054289,0.100000,1.400000,0.935173,0.299204,-0.144523
1754794736.078782,0.100000,1.400000,1.100088,0.219642,-0.103797
1754794736.104968,0.100000,1.400000,1.215511,0.294233,-0.141992
1754794736.128765,0.100000,1.400000,1.215511,0.294233,-0.141992
1754794736.154921,0.100000,1.400000,1.215511,0.294233,-0.141992
1754794736.178795,0.100000,1.400000,0.864526,0.229497,-0.110853
1754794736.478730,0.000000,-2.100000,0.740725,-0.078300,0.044228
1754794736.528681,0.100000,-2.000000,0.633804,-0.189793,0.089639
1754794737.528648,0.000000,-1.500000,0.580514,0.442273,-0.226032
1754794737.554352,0.000000,-1.500000,0.440056,0.260653,-0.136048
1754794750.704316,0.000000,2.900000,0.279433,-0.794475,0.402346
1754794766.578819,0.100000,-2.000000,0.523660,0.455437,-0.253376
1754794766.604134,0.100000,-2.000000,0.579334,0.451079,-0.249051
1754794769.454258,0.100000,-0.900000,0.650222,-0.366087,0.165489
1754794769.478853,0.100000,-0.900000,1.211883,-0.008290,-0.020463
1754794769.504514,0.100000,-1.000000,1.277135,-0.054222,0.015645
1754794769.529309,0.000000,-1.000000,0.595381,0.039199,-0.014327
1754794770.278798,0.200000,1.500000,0.296940,-0.045165,0.003143
1754794770.304648,0.100000,1.600000,0.285477,-0.048570,0.014338
1754794770.328631,0.100000,1.600000,0.180022,-0.003977,-0.005889
1754794770.354539,0.100000,1.700000,0.329202,-0.530466,0.274917
1754794770.378842,0.100000,1.700000,0.494288,-0.426249,0.205798
1754794771.728990,0.100000,2.200000,1.073671,0.318202,-0.148462
1754794771.754094,0.100000,2.200000,0.973490,0.244746,-0.113990
1754794771.778795,0.100000,2.200000,0.973490,0.244746,-0.113990
1754794771.804318,0.100000,2.300000,1.259550,-0.328759,0.143487
1754794771.828844,0.100000,2.200000,0.783235,0.345056,-0.170889
1754794771.854279,0.100000,2.200000,0.996629,0.505746,-0.253976
1754794771.879740,0.100000,2.200000,0.974115,0.513910,-0.253281
1754794771.904146,0.100000,2.200000,0.599975,0.288575,-0.131496
1754794771.930083,0.100000,2.200000,0.645578,0.183393,-0.075543
1754794771.954431,0.100000,2.100000,1.088449,0.028890,-0.007376
1754794771.979163,0.200000,2.200000,1.037889,0.203585,-0.099795
1754794772.004169,0.100000,2.100000,0.557737,0.438533,-0.233136
1754794772.028751,0.100000,2.100000,0.480441,-0.064240,0.023967
1754794772.053960,0.100000,2.100000,0.514305,-0.297548,0.143670
1754794772.079106,0.100000,2.100000,0.531893,-0.199779,0.094025
1754794772.104278,0.200000,2.100000,0.411926,0.226094,-0.117357
1754794773.254302,0.400000,1.700000,0.812114,-0.096494,0.046601
1754794773.278797,0.400000,1.700000,0.731803,-0.172158,0.078867
1754794773.928757,0.700000,1.100000,0.651544,0.173035,-0.077173
1754794774.254714,0.700000,1.000000,0.503290,0.200411,-0.100668
1754794775.679451,0.100000,0.600000,0.421136,-0.944240,0.458599
1754794775.754405,0.100000,0.600000,0.363172,-0.390900,0.191968
1754794775.778748,0.100000,0.600000,0.316385,-0.377032,0.190440
1754794775.804499,0.100000,0.600000,0.297225,-0.346647,0.175705
1754794775.828894,3.000000,1.000000,0.726584,-0.184174,0.074360
1754794775.854346,0.100000,0.600000,0.354311,0.139840,-0.068253
1754794775.879325,0.100000,0.600000,0.455291,0.288868,-0.147190
1754794775.904771,0.100000,0.600000,0.622785,0.173473,-0.091584
1754794775.929120,0.100000,0.700000,0.866890,-0.465902,0.224532
1754794775.954231,0.100000,0.700000,1.068564,-0.474119,0.225021
1754794775.979232,0.100000,0.600000,1.043287,0.085741,-0.039598
1754794776.004284,0.100000,0.600000,0.979038,0.237951,-0.111043
1754794776.028756,2.800000,1.000000,1.036727,-0.378720,0.201815
1754794776.054377,2.800000,1.000000,0.673724,-0.343630,0.180305
1754794776.080747,2.700000,1.000000,0.505797,-0.242255,0.124884
1754794776.104401,2.700000,1.000000,0.783866,-0.549633,0.307719
1754794776.129674,2.700000,0.900000,0.584584,-0.300408,0.141600
1754794776.329295,2.600000,0.800000,0.536083,0.011162,-0.008263
1754794776.554360,2.600000,0.400000,0.550370,0.395823,-0.200059
1754794776.579316,2.600000,0.400000,0.813713,0.764889,-0.384714
1754794776.628920,2.400000,0.400000,0.572990,-0.354037,0.166590
1754794776.654748,2.400000,0.400000,0.381239,-0.346987,0.163051
1754794776.679345,2.500000,0.300000,0.660643,-0.058214,0.006390
1754794776.778737,2.400000,0.300000,0.331377,-0.028160,-0.007518
1754794776.804428,2.400000,0.300000,0.369243,-0.268890,0.111155
1754794822.904614,0.100000,-1.500000,0.339107,0.299879,-0.172515
1754794822.979046,0.100000,-1.500000,0.685641,0.340270,-0.184339
1754794823.005010,0.100000,-1.500000,1.297864,-0.492539,0.230721
1754794823.028746,0.100000,-1.500000,1.016915,-0.027618,-0.002104
1754794823.054833,0.100000,-1.600000,1.370919,-0.025040,-0.019292
1754794823.079054,0.100000,-1.600000,0.897826,-0.411232,0.200102
1754794823.104237,0.100000,-1.600000,0.779775,-0.147038,0.068070
1754794823.379680,3.000000,1.500000,0.922110,-0.020450,-0.001951
1754794823.404530,3.000000,1.500000,1.119700,-0.054966,0.019780
1754794823.429023,3.000000,1.500000,0.999207,0.012236,-0.005439
1754794824.604282,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794824.629014,0.200000,0.300000,0.547546,0.710239,-0.365341
1754794824.654415,0.200000,0.300000,0.544470,0.583311,-0.295138
1754794824.728758,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794824.779096,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794824.854891,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794824.878850,0.200000,0.300000,0.529968,0.447327,-0.231769
1754794825.128898,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794825.279312,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794825.428679,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794825.454442,0.200000,0.300000,0.529968,0.447327,-0.231769
1754794825.479064,0.200000,0.300000,0.529968,0.447327,-0.231769
1754794825.529333,0.200000,0.300000,0.505456,0.466640,-0.243118
1754794839.029355,0.100000,2.000000,0.404281,-0.361849,0.184077
1754794839.054560,0.100000,2.000000,0.546294,0.060465,-0.036104
1754794839.629053,0.100000,-2.700000,0.724205,-0.285094,0.139544
1754794839.654443,0.100000,-2.700000,0.467990,-0.237130,0.113887
1754794840.078978,0.100000,-0.800000,0.608497,-0.291536,0.120810
1754794840.104626,0.100000,-0.900000,0.690098,-0.295162,0.120148
1754794840.129096,0.200000,-0.900000,0.357060,-0.226357,0.098885
1754794840.204724,0.100000,-0.700000,0.667178,-0.381554,0.186716
