timestamp,x,y,vx,vy,yaw
1754742151.624886,1.000000,0.700000,0.846635,-0.541495,0.246348
1754742151.649435,1.000000,0.700000,0.606433,-0.360080,0.164784
1754742151.675347,1.000000,0.700000,0.524502,-0.338780,0.158252
1754742151.699456,1.000000,0.700000,0.573772,-0.476691,0.220759
1754742151.724821,1.000000,0.700000,0.524502,-0.338780,0.158252
1754742151.749355,1.000000,0.700000,0.497332,-0.190452,0.086141
1754742151.775279,1.000000,0.700000,0.610775,-0.291886,0.127907
1754742151.799326,1.000000,0.700000,0.592069,-0.265595,0.110054
1754742151.824955,1.000000,0.700000,0.594460,-0.231871,0.099533
1754742151.849329,1.000000,0.800000,0.521875,0.740662,-0.379085
1754742151.875079,1.000000,0.700000,0.616187,-0.211412,0.096947
1754742151.899410,0.900000,0.600000,0.597138,-0.440273,0.208751
1754742151.924822,0.900000,0.600000,0.671085,-0.394119,0.184478
1754742151.949357,0.900000,0.600000,0.636640,-0.287891,0.130859
1754742151.999380,0.900000,0.600000,0.493782,-0.253758,0.118449
1754742152.049420,0.900000,0.600000,0.449910,-0.365989,0.184925
1754742152.075143,0.900000,0.700000,0.397183,0.502929,-0.265720
1754742152.099429,0.900000,0.700000,0.657070,0.587030,-0.310851
1754742152.175068,0.900000,0.600000,0.457082,-0.312109,0.158996
1754742152.299386,0.800000,0.700000,0.837546,0.057462,0.005280
1754742152.324630,0.700000,0.700000,0.671339,0.319718,-0.136782
1754742152.399384,0.700000,0.700000,0.680799,0.172746,-0.064232
1754742152.425437,0.700000,0.700000,1.516721,0.794318,-0.349831
1754742152.449394,0.700000,0.700000,1.141608,0.656328,-0.294783
1754742152.475677,0.700000,0.700000,1.008727,0.138630,-0.046819
1754742152.499546,0.700000,0.700000,0.756603,-0.010417,0.028254
1754742152.524756,0.700000,0.600000,0.128561,-0.517132,0.296803
1754742152.549395,0.600000,0.700000,0.708881,0.303190,-0.142622
1754742152.574698,0.600000,0.700000,0.801201,0.349397,-0.176330
1754742152.599322,0.600000,0.700000,0.752267,0.022033,-0.011554
1754742152.675297,0.500000,0.600000,0.581230,-0.181917,0.084553
1754742152.699462,0.500000,0.600000,0.627886,-0.334279,0.161837
1754742153.225598,0.100000,0.600000,0.502408,-0.234069,0.109351
1754742153.249328,0.100000,0.500000,0.592938,-0.377803,0.181444
1754742153.274943,0.100000,0.600000,0.579007,-0.405583,0.197401
1754742153.299487,0.100000,0.500000,0.612261,-0.489316,0.241070
1754742153.325226,0.100000,0.500000,0.540488,-0.509351,0.250674
1754742153.349472,0.100000,0.500000,0.711539,-0.656811,0.325607
1754742153.375199,0.100000,0.500000,0.734373,-0.914428,0.468416
1754742153.399495,0.100000,0.500000,0.619710,-0.868083,0.452801
1754742153.425300,0.100000,0.500000,0.523837,-0.409538,0.204060
1754742153.449403,0.100000,0.500000,0.314919,-0.598344,0.306487
1754742153.474704,0.100000,0.500000,0.379746,-0.603697,0.309331
1754742153.499457,0.100000,0.500000,0.423850,-0.624254,0.318360
1754742153.524556,0.100000,0.500000,0.300764,-0.610831,0.315555
1754742153.549345,0.100000,0.500000,0.342492,-0.562055,0.285252
1754742153.574878,0.100000,0.500000,0.276403,-0.794597,0.409136
1754742153.599394,0.100000,0.500000,0.300727,-0.878175,0.452298
1754742153.624784,0.100000,0.500000,0.386229,-0.772402,0.389917
1754742153.649467,0.100000,0.500000,0.361529,-0.815068,0.419979
1754742153.675421,0.100000,0.500000,0.360036,-0.717282,0.360980
1754742153.699420,0.100000,0.500000,0.403436,-0.584505,0.287284
1754742153.724966,0.100000,0.500000,0.388371,-0.333450,0.154721
1754742153.775391,0.100000,0.500000,0.652133,0.026349,-0.017654
1754742153.799388,0.100000,0.500000,0.982140,0.100058,-0.062357
1754742153.824898,0.100000,0.500000,1.026161,0.099366,-0.063497
1754742153.849458,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742153.875789,0.100000,0.500000,0.760254,-0.126001,0.058957
1754742153.899389,0.100000,0.500000,0.725704,-0.241125,0.110686
1754742153.925241,0.100000,0.500000,0.752018,-0.238797,0.109449
1754742153.949738,0.100000,0.500000,0.748331,-0.240472,0.110286
1754742153.976595,0.100000,0.500000,0.655237,-0.369787,0.179435
1754742153.999405,0.100000,0.600000,0.435475,-0.289294,0.152873
1754742154.025667,0.100000,0.600000,0.470899,-0.327928,0.169080
1754742154.049663,0.100000,0.600000,0.883700,0.267688,-0.126211
1754742154.075904,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.099334,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.125021,0.100000,0.600000,0.900032,0.250408,-0.121871
1754742154.149416,0.100000,0.600000,0.837342,0.226246,-0.112834
1754742154.174592,0.100000,0.600000,0.909908,0.302637,-0.149319
1754742154.199402,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.225664,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.249326,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.275252,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.299359,0.100000,0.600000,0.900032,0.250408,-0.121871
1754742154.325388,0.100000,0.600000,0.909908,0.302637,-0.149319
1754742154.349467,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.375030,0.100000,0.600000,0.900032,0.250408,-0.121871
1754742154.399456,0.100000,0.600000,0.909908,0.302637,-0.149319
1754742154.424822,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.449387,0.100000,0.600000,0.900032,0.250408,-0.121871
1754742154.474982,0.100000,0.600000,0.909908,0.302637,-0.149319
1754742154.499420,0.100000,0.600000,0.946713,0.295066,-0.143558
1754742154.525329,0.100000,0.600000,0.436665,-0.299582,0.155596
1754742154.549458,0.100000,0.600000,0.352417,0.010563,0.000617
1754742154.599389,0.100000,0.600000,0.455598,-0.110321,0.066242
1754742154.624699,0.000000,0.500000,0.463903,-0.045459,0.038211
1754742154.649405,0.100000,0.500000,0.754203,0.097047,-0.053100
1754742154.675028,0.100000,0.500000,0.507574,-0.170255,0.075299
1754742154.699327,0.100000,0.500000,0.647493,-0.308494,0.149269
1754742154.724729,0.100000,0.500000,0.753663,-0.248031,0.119439
1754742154.749546,0.100000,0.500000,0.516768,-0.163941,0.072410
1754742154.774929,0.100000,0.500000,0.445114,0.102139,-0.060736
1754742154.799438,0.100000,0.500000,0.886294,0.202619,-0.111528
1754742154.825684,0.100000,0.500000,0.704522,-0.203808,0.100557
1754742154.849387,0.100000,0.500000,0.725200,-0.241208,0.110697
1754742154.874876,0.100000,0.500000,1.133863,0.260962,-0.141704
1754742154.899338,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742154.925492,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742154.949465,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742154.975265,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742154.999383,0.100000,0.500000,1.007688,0.100164,-0.063286
1754742155.025224,0.100000,0.500000,0.895479,0.112159,-0.068131
1754742155.049335,0.100000,0.500000,0.839787,0.154586,-0.089532
1754742155.124606,0.100000,0.500000,0.576054,-0.515587,0.240480
1754742155.149366,0.100000,0.500000,0.407525,-0.306043,0.145246
1754742155.175097,0.100000,0.500000,0.558453,-0.699766,0.344812
1754742155.199485,0.100000,0.500000,0.372606,-0.709478,0.356705
1754742155.225349,0.100000,0.500000,0.442181,-0.789628,0.396255
1754742155.249463,0.100000,0.500000,0.549005,-0.874652,0.442644
1754742155.275422,0.100000,0.500000,0.238302,-1.000481,0.525427
1754742155.299366,0.100000,0.500000,0.288961,-0.891710,0.459571
1754742155.325341,0.100000,0.500000,0.300727,-0.878175,0.452298
1754742155.349461,0.100000,0.500000,0.300727,-0.878175,0.452298
1754742155.375299,0.100000,0.500000,0.300727,-0.878175,0.452298
1754742155.399396,0.100000,0.500000,0.438267,-0.903865,0.470963
1754742155.425280,0.100000,0.500000,0.323092,-0.604107,0.313082
1754742155.449416,0.100000,0.500000,0.647532,-0.868094,0.439895
1754742155.475318,0.100000,0.500000,0.608224,-0.911545,0.461250
1754742155.499331,0.100000,0.500000,0.436144,-0.799128,0.410145
1754742155.574564,0.100000,0.500000,0.289189,-0.564208,0.289603
1754742155.625525,0.100000,0.500000,0.372063,-0.438791,0.225399
1754742155.649424,0.100000,0.500000,0.480899,-0.445592,0.230233
1754742155.725430,0.200000,0.500000,0.468375,-0.410306,0.209110
1754742155.749424,0.100000,0.500000,0.585963,-0.836291,0.439837
1754742155.776425,0.100000,0.500000,0.746254,-0.709186,0.359134
1754742155.799355,0.100000,0.500000,0.599206,-0.659262,0.330987
1754742155.825346,0.100000,0.500000,0.569195,-0.499592,0.244499
1754742155.849378,0.100000,0.500000,0.581520,-0.479239,0.234912
1754742155.875114,0.100000,0.500000,0.563098,-0.470550,0.228397
1754742155.899485,0.100000,0.500000,0.466978,-0.353939,0.167106
1754742155.975975,0.100000,0.500000,0.704088,-0.367062,0.183089
1754742155.999392,0.100000,0.500000,0.619063,-0.377591,0.180188
1754742156.025236,0.100000,0.500000,0.619063,-0.377591,0.180188
1754742156.049492,0.100000,0.500000,0.619063,-0.377591,0.180188
1754742156.075440,0.100000,0.500000,0.550572,-0.392370,0.189694
1754742156.125351,0.100000,0.600000,0.842388,-0.267069,0.128056
1754742156.149383,0.100000,0.600000,0.550605,-0.180634,0.086916
1754742156.175505,0.100000,0.600000,0.997494,-0.150538,0.059151
1754742156.199543,0.100000,0.600000,1.306681,-0.294071,0.110192
1754742156.225772,0.100000,0.600000,0.618473,-0.282530,0.135348
1754742156.326014,0.200000,0.600000,0.592955,0.075459,-0.049763
1754742156.474913,0.300000,0.600000,0.545863,-0.347569,0.174129
1754742156.649281,0.300000,0.700000,0.665026,0.083913,-0.035664
1754742156.674774,0.300000,0.700000,0.634179,0.302282,-0.142270
1754742156.699359,0.300000,0.600000,1.079262,0.149812,-0.073639
1754742156.724881,0.300000,0.600000,0.708313,0.123730,-0.057903
1754742157.075379,0.500000,0.600000,0.370413,-0.559988,0.291818
1754742157.276255,0.400000,0.800000,0.705381,0.255967,-0.102198
1754742157.299467,0.400000,0.700000,0.597199,-0.536123,0.257964
1754742157.325317,0.500000,0.700000,0.627245,-0.671648,0.330276
1754742157.349358,0.500000,0.600000,0.241291,-0.682247,0.341536
1754742157.375369,0.500000,0.700000,0.425074,-0.741311,0.368205
1754742157.399506,0.400000,0.800000,0.787111,0.080411,-0.023568
1754742157.449441,0.500000,0.700000,0.203268,-0.700256,0.358192
1754742157.499325,0.500000,0.700000,0.250116,-0.667720,0.339497
1754742157.599340,0.400000,0.900000,1.056133,0.003630,0.001772
1754742157.624764,0.400000,0.900000,0.745040,-0.036798,0.024907
1754742157.774606,0.400000,0.900000,0.747023,0.011006,-0.017535
1754742157.799458,0.400000,0.900000,1.049858,-0.019473,0.000253
1754742157.825592,0.400000,0.900000,1.019038,0.011068,-0.018916
1754742157.849463,0.400000,0.900000,1.019038,0.011068,-0.018916
1754742157.875343,0.500000,0.800000,0.664841,-0.423590,0.206598
1754742157.899331,0.400000,0.900000,0.923493,-0.194787,0.082328
1754742157.925833,0.400000,0.900000,1.082479,0.088640,-0.054941
1754742157.949323,0.400000,0.900000,0.807563,-0.121951,0.050554
1754742157.974559,0.400000,0.900000,0.915106,-0.075785,0.033269
1754742157.999337,0.500000,0.900000,0.634731,-0.053210,0.030540
1754742158.024973,0.500000,0.800000,0.571577,-0.566686,0.273508
1754742158.075595,0.500000,0.900000,0.577863,0.120446,-0.061053
1754742158.249398,0.500000,0.900000,0.545674,-0.053926,0.029469
1754742158.849691,0.500000,0.900000,0.627848,-0.142623,0.070484
1754742158.924883,0.500000,0.900000,0.537725,0.068822,-0.042086
1754742158.949520,0.400000,0.900000,0.812540,-0.075801,0.028418
1754742158.974508,0.400000,0.900000,0.984269,-0.105866,0.044449
1754742158.999423,0.300000,0.900000,0.720316,-0.287773,0.122933
1754742159.075214,0.400000,0.900000,0.589889,-0.303464,0.158231
1754742159.225297,0.300000,0.900000,0.454773,-0.521481,0.251853
1754742159.249415,0.300000,0.800000,0.852217,-0.763167,0.372492
1754742159.275523,0.200000,0.900000,1.024580,-0.817312,0.389926
1754742159.299384,0.200000,0.900000,1.214617,-0.506043,0.242480
1754742159.325250,0.200000,0.900000,1.269356,-0.669710,0.321802
1754742159.349519,0.200000,0.900000,0.724335,-0.366655,0.166071
1754742159.375326,0.200000,0.900000,0.714244,-0.665079,0.317137
1754742159.399389,0.200000,0.900000,0.713260,-0.505254,0.236294
1754742159.425279,0.200000,0.900000,0.806312,-0.543827,0.248210
1754742159.449492,0.200000,0.900000,0.653120,-0.506385,0.230941
1754742159.499356,0.200000,0.900000,0.602401,-0.671129,0.322246
1754742159.525449,0.200000,0.900000,0.577389,-0.419516,0.195695
1754742159.574583,0.200000,0.900000,0.428645,-0.527899,0.253329
1754742159.599412,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.624934,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.649396,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.674713,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.699499,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.725397,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.749520,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.775158,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.799524,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742159.824916,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742159.849473,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.875945,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.899328,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.924823,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.949492,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.975466,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742159.999464,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742160.024548,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742160.049330,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.074941,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.099333,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.125333,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.149393,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742160.174990,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742160.199464,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.225342,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742160.249516,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742160.275222,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.299483,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.324896,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742160.349417,0.200000,0.900000,0.680825,-0.704975,0.339798
1754742160.375464,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742160.399324,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.425483,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.449499,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.474910,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.499404,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.525426,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.549362,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.574938,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.599466,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.624923,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.649343,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.675166,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.699405,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.724708,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.775366,0.200000,0.900000,0.623068,-0.462963,0.222217
1754742160.799350,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.824861,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.849325,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.874886,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.899361,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.924546,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.949402,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.975254,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742160.999338,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742161.025116,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742161.049467,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742161.074940,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742161.099434,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742161.124962,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742161.149390,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742161.174935,0.200000,0.900000,0.447769,-0.461224,0.220774
1754742161.199430,0.200000,0.900000,0.637516,-0.633087,0.306784
1754742161.224917,0.200000,0.900000,0.568157,-0.543517,0.262252
1754742183.049328,2.200000,2.800000,0.723838,-1.011685,0.497704
1754742183.074898,2.200000,2.800000,0.920735,-0.965275,0.469042
1754742183.099394,2.200000,2.800000,1.093491,-0.289147,0.146939
1754742183.125140,2.300000,2.700000,0.510339,-0.843707,0.425927
1754742183.149461,2.300000,2.700000,0.369629,-1.419871,0.727681
1754742183.175400,2.300000,2.700000,0.927710,-1.137039,0.572435
1754742183.199400,2.300000,2.700000,0.519130,-1.068399,0.539825
1754742183.224931,2.200000,2.800000,1.150850,-0.163061,0.086810
1754742183.249509,2.200000,2.800000,1.172355,0.231217,-0.134330
1754742183.275139,2.200000,2.800000,1.230058,0.154990,-0.091413
1754742183.299360,2.200000,2.700000,0.637721,-0.532569,0.247611
1754742183.325138,2.200000,2.700000,0.882305,-0.467527,0.208703
1754742183.349465,2.200000,2.700000,1.176428,-0.523817,0.231393
1754742183.375134,2.200000,2.700000,0.361387,-0.531408,0.248418
1754742183.424863,2.100000,2.800000,0.775357,-0.228662,0.090783
1754742183.449363,0.100000,1.300000,0.439642,-0.326226,0.157200
1754742183.474757,0.100000,1.300000,0.669492,-0.443030,0.216781
1754742183.499382,0.100000,1.300000,0.635681,-0.387284,0.187436
1754742183.525093,0.100000,1.300000,0.633296,-0.305187,0.143388
1754742183.550257,0.100000,1.300000,0.797675,-0.364013,0.163397
1754742183.574832,0.100000,1.300000,0.810755,-0.395500,0.176558
1754742183.599366,0.100000,1.300000,0.515097,-0.359026,0.159989
1754742183.674539,0.100000,1.300000,0.395469,-0.265299,0.121757
1754742183.699321,1.900000,2.800000,1.008719,-0.053347,0.030650
1754742183.724868,1.900000,2.800000,1.335778,0.098053,-0.028774
1754742183.749447,0.100000,1.400000,0.650596,-0.185061,0.093534
1754742183.774942,0.100000,1.400000,0.948446,-0.430901,0.216966
1754742183.799339,0.100000,1.400000,0.948446,-0.430901,0.216966
1754742183.825040,1.900000,2.700000,0.677988,-0.969248,0.481766
1754742183.849334,1.800000,2.800000,0.921200,-0.420120,0.204926
1754742183.875372,0.100000,1.400000,0.956994,-0.071632,0.044627
1754742183.899328,0.100000,1.400000,0.754500,0.323627,-0.149276
1754742183.925705,1.800000,2.700000,0.643179,-0.887787,0.416670
1754742183.949348,0.100000,1.400000,0.720356,0.113148,-0.045335
1754742183.974914,0.100000,1.400000,1.129645,0.051934,-0.018065
1754742183.999459,0.100000,1.400000,0.754500,0.323627,-0.149276
1754742184.025517,0.100000,1.400000,1.129645,0.051934,-0.018065
1754742184.049407,1.800000,2.600000,1.016282,-0.588106,0.287208
1754742184.074897,0.100000,1.400000,1.040053,-0.034181,0.028120
1754742184.099325,1.800000,2.500000,0.897375,-0.796652,0.379284
1754742184.124507,1.800000,2.600000,1.078406,-0.073813,0.024405
1754742184.149440,1.800000,2.600000,0.908422,-0.201575,0.081636
1754742184.174932,1.700000,2.600000,0.710738,-0.263839,0.111948
1754742184.199402,1.800000,2.500000,0.553587,-0.567790,0.262981
1754742184.225759,1.700000,2.600000,0.885884,-0.185740,0.079168
1754742184.249457,1.700000,2.600000,0.883363,-0.232409,0.098899
1754742184.274911,1.700000,2.500000,0.709665,-0.486366,0.233820
1754742184.299386,1.800000,2.500000,0.781043,-0.342184,0.171536
1754742184.324947,1.800000,2.400000,0.819144,-0.890582,0.427230
1754742184.349467,1.800000,2.400000,1.007907,-0.557469,0.263358
1754742184.374951,1.800000,2.400000,0.830227,-0.243967,0.128997
1754742184.399402,1.900000,2.300000,1.034839,-0.871926,0.439707
